ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,   COORD-COOR1,   COORD-COOR2,   COORD-COOR3,          U-U1,       S-Mises
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         12198,  -2.92791E-03,  -4.05307E-03,   925.000E-03,NA,NA,"",   5.00000E-03,            0.,   925.000E-03,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         12139,  -3.50742E-03,  -3.56342E-03,   925.000E-03,NA,NA,"",   5.00000E-03,            0.,   925.000E-03,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         12303,  -3.50742E-03,  -3.56342E-03,     937.5E-03,NA,NA,"",   5.00000E-03,            0.,     937.5E-03,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         12362,  -2.92791E-03,  -4.05307E-03,     937.5E-03,NA,NA,"",   5.00000E-03,            0.,     937.5E-03,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         12526,  -2.92791E-03,  -4.05307E-03,   950.000E-03,NA,NA,"",   5.00000E-03,            0.,   950.000E-03,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         12467,  -3.50742E-03,  -3.56342E-03,   950.000E-03,NA,NA,"",   5.00000E-03,            0.,   950.000E-03,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         12690,  -2.92791E-03,  -4.05307E-03,   962.500E-03,NA,NA,"",   5.00000E-03,            0.,   962.500E-03,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         12631,  -3.50742E-03,  -3.56342E-03,   962.500E-03,NA,NA,"",   5.00000E-03,            0.,   962.500E-03,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         12854,  -2.92791E-03,  -4.05307E-03,   975.000E-03,NA,NA,"",   5.00000E-03,            0.,   975.000E-03,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         12795,  -3.50742E-03,  -3.56342E-03,   975.000E-03,NA,NA,"",   5.00000E-03,            0.,   975.000E-03,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         13018,  -2.92791E-03,  -4.05307E-03,   987.500E-03,NA,NA,"",   5.00000E-03,            0.,   987.500E-03,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         12959,  -3.50742E-03,  -3.56342E-03,   987.500E-03,NA,NA,"",   5.00000E-03,            0.,   987.500E-03,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         13123,  -3.50742E-03,  -3.56342E-03,            1.,NA,NA,"",   5.00000E-03,            0.,            1.,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         13182,  -2.92791E-03,  -4.05307E-03,            1.,NA,NA,"",   5.00000E-03,            0.,            1.,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         13346,  -2.92791E-03,  -4.05307E-03,       1.01250,NA,NA,"",   5.00000E-03,            0.,       1.01250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         13287,  -3.50742E-03,  -3.56342E-03,       1.01250,NA,NA,"",   5.00000E-03,            0.,       1.01250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         13510,  -2.92791E-03,  -4.05307E-03,       1.02500,NA,NA,"",   5.00000E-03,            0.,       1.02500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         13451,  -3.50742E-03,  -3.56342E-03,       1.02500,NA,NA,"",   5.00000E-03,            0.,       1.02500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         13615,  -3.50742E-03,  -3.56342E-03,       1.03750,NA,NA,"",   5.00000E-03,            0.,       1.03750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         13674,  -2.92791E-03,  -4.05307E-03,       1.03750,NA,NA,"",   5.00000E-03,            0.,       1.03750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         13838,  -2.92791E-03,  -4.05307E-03,       1.05000,NA,NA,"",   5.00000E-03,            0.,       1.05000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         13779,  -3.50742E-03,  -3.56342E-03,       1.05000,NA,NA,"",   5.00000E-03,            0.,       1.05000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14002,  -2.92791E-03,  -4.05307E-03,        1.0625,NA,NA,"",   5.00000E-03,            0.,        1.0625,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         13943,  -3.50742E-03,  -3.56342E-03,        1.0625,NA,NA,"",   5.00000E-03,            0.,        1.0625,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14107,  -3.50742E-03,  -3.56342E-03,       1.07500,NA,NA,"",   5.00000E-03,            0.,       1.07500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14166,  -2.92791E-03,  -4.05307E-03,       1.07500,NA,NA,"",   5.00000E-03,            0.,       1.07500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14330,  -2.92791E-03,  -4.05307E-03,       1.08750,NA,NA,"",   5.00000E-03,            0.,       1.08750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14271,  -3.50742E-03,  -3.56342E-03,       1.08750,NA,NA,"",   5.00000E-03,            0.,       1.08750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14494,  -2.92791E-03,  -4.05307E-03,       1.10000,NA,NA,"",   5.00000E-03,            0.,       1.10000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14435,  -3.50742E-03,  -3.56342E-03,       1.10000,NA,NA,"",   5.00000E-03,            0.,       1.10000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14658,  -2.92791E-03,  -4.05307E-03,       1.11250,NA,NA,"",   5.00000E-03,            0.,       1.11250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14599,  -3.50742E-03,  -3.56342E-03,       1.11250,NA,NA,"",   5.00000E-03,            0.,       1.11250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14822,  -2.92791E-03,  -4.05307E-03,         1.125,NA,NA,"",   5.00000E-03,            0.,         1.125,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14763,  -3.50742E-03,  -3.56342E-03,         1.125,NA,NA,"",   5.00000E-03,            0.,         1.125,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14927,  -3.50742E-03,  -3.56342E-03,       1.13750,NA,NA,"",   5.00000E-03,            0.,       1.13750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         14986,  -2.92791E-03,  -4.05307E-03,       1.13750,NA,NA,"",   5.00000E-03,            0.,       1.13750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         15150,  -2.92791E-03,  -4.05307E-03,       1.15000,NA,NA,"",   5.00000E-03,            0.,       1.15000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         15091,  -3.50742E-03,  -3.56342E-03,       1.15000,NA,NA,"",   5.00000E-03,            0.,       1.15000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         15314,  -2.92791E-03,  -4.05307E-03,       1.16250,NA,NA,"",   5.00000E-03,            0.,       1.16250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         15255,  -3.50742E-03,  -3.56342E-03,       1.16250,NA,NA,"",   5.00000E-03,            0.,       1.16250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         15478,  -2.92791E-03,  -4.05307E-03,       1.17500,NA,NA,"",   5.00000E-03,            0.,       1.17500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         15419,  -3.50742E-03,  -3.56342E-03,       1.17500,NA,NA,"",   5.00000E-03,            0.,       1.17500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         15642,  -2.92791E-03,  -4.05307E-03,        1.1875,NA,NA,"",   5.00000E-03,            0.,        1.1875,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         15583,  -3.50742E-03,  -3.56342E-03,        1.1875,NA,NA,"",   5.00000E-03,            0.,        1.1875,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         15747,  -3.50742E-03,  -3.56342E-03,       1.20000,NA,NA,"",   5.00000E-03,            0.,       1.20000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         15806,  -2.92791E-03,  -4.05307E-03,       1.20000,NA,NA,"",   5.00000E-03,            0.,       1.20000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         15970,  -2.92791E-03,  -4.05307E-03,       1.21250,NA,NA,"",   5.00000E-03,            0.,       1.21250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         15911,  -3.50742E-03,  -3.56342E-03,       1.21250,NA,NA,"",   5.00000E-03,            0.,       1.21250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16134,  -2.92791E-03,  -4.05307E-03,       1.22500,NA,NA,"",   5.00000E-03,            0.,       1.22500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16075,  -3.50742E-03,  -3.56342E-03,       1.22500,NA,NA,"",   5.00000E-03,            0.,       1.22500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16298,  -2.92791E-03,  -4.05307E-03,       1.23750,NA,NA,"",   5.00000E-03,            0.,       1.23750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16239,  -3.50742E-03,  -3.56342E-03,       1.23750,NA,NA,"",   5.00000E-03,            0.,       1.23750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16462,  -2.92791E-03,  -4.05307E-03,          1.25,NA,NA,"",   5.00000E-03,            0.,          1.25,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16403,  -3.50742E-03,  -3.56342E-03,          1.25,NA,NA,"",   5.00000E-03,            0.,          1.25,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16567,  -3.50742E-03,  -3.56342E-03,       1.26250,NA,NA,"",   5.00000E-03,            0.,       1.26250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16626,  -2.92791E-03,  -4.05307E-03,       1.26250,NA,NA,"",   5.00000E-03,            0.,       1.26250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16790,  -2.92791E-03,  -4.05307E-03,       1.27500,NA,NA,"",   5.00000E-03,            0.,       1.27500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16731,  -3.50742E-03,  -3.56342E-03,       1.27500,NA,NA,"",   5.00000E-03,            0.,       1.27500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16954,  -2.92791E-03,  -4.05307E-03,       1.28750,NA,NA,"",   5.00000E-03,            0.,       1.28750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16895,  -3.50742E-03,  -3.56342E-03,       1.28750,NA,NA,"",   5.00000E-03,            0.,       1.28750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17118,  -2.92791E-03,  -4.05307E-03,       1.30000,NA,NA,"",   5.00000E-03,            0.,       1.30000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17059,  -3.50742E-03,  -3.56342E-03,       1.30000,NA,NA,"",   5.00000E-03,            0.,       1.30000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17282,  -2.92791E-03,  -4.05307E-03,        1.3125,NA,NA,"",   5.00000E-03,            0.,        1.3125,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17223,  -3.50742E-03,  -3.56342E-03,        1.3125,NA,NA,"",   5.00000E-03,            0.,        1.3125,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17387,  -3.50742E-03,  -3.56342E-03,       1.32500,NA,NA,"",   5.00000E-03,            0.,       1.32500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17446,  -2.92791E-03,  -4.05307E-03,       1.32500,NA,NA,"",   5.00000E-03,            0.,       1.32500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17610,  -2.92791E-03,  -4.05307E-03,       1.33750,NA,NA,"",   5.00000E-03,            0.,       1.33750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17551,  -3.50742E-03,  -3.56342E-03,       1.33750,NA,NA,"",   5.00000E-03,            0.,       1.33750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17774,  -2.92791E-03,  -4.05307E-03,       1.35000,NA,NA,"",   5.00000E-03,            0.,       1.35000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17715,  -3.50742E-03,  -3.56342E-03,       1.35000,NA,NA,"",   5.00000E-03,            0.,       1.35000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17938,  -2.92791E-03,  -4.05307E-03,       1.36250,NA,NA,"",   5.00000E-03,            0.,       1.36250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17879,  -3.50742E-03,  -3.56342E-03,       1.36250,NA,NA,"",   5.00000E-03,            0.,       1.36250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18102,  -2.92791E-03,  -4.05307E-03,         1.375,NA,NA,"",   5.00000E-03,            0.,         1.375,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18043,  -3.50742E-03,  -3.56342E-03,         1.375,NA,NA,"",   5.00000E-03,            0.,         1.375,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18207,  -3.50742E-03,  -3.56342E-03,       1.38750,NA,NA,"",   5.00000E-03,            0.,       1.38750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18266,  -2.92791E-03,  -4.05307E-03,       1.38750,NA,NA,"",   5.00000E-03,            0.,       1.38750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18430,  -2.92791E-03,  -4.05307E-03,       1.40000,NA,NA,"",   5.00000E-03,            0.,       1.40000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18371,  -3.50742E-03,  -3.56342E-03,       1.40000,NA,NA,"",   5.00000E-03,            0.,       1.40000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18594,  -2.92791E-03,  -4.05307E-03,       1.41250,NA,NA,"",   5.00000E-03,            0.,       1.41250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18535,  -3.50742E-03,  -3.56342E-03,       1.41250,NA,NA,"",   5.00000E-03,            0.,       1.41250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18758,  -2.92791E-03,  -4.05307E-03,       1.42500,NA,NA,"",   5.00000E-03,            0.,       1.42500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18699,  -3.50742E-03,  -3.56342E-03,       1.42500,NA,NA,"",   5.00000E-03,            0.,       1.42500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18922,  -2.92791E-03,  -4.05307E-03,        1.4375,NA,NA,"",   5.00000E-03,            0.,        1.4375,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18863,  -3.50742E-03,  -3.56342E-03,        1.4375,NA,NA,"",   5.00000E-03,            0.,        1.4375,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19027,  -3.50742E-03,  -3.56342E-03,       1.45000,NA,NA,"",   5.00000E-03,            0.,       1.45000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19086,  -2.92791E-03,  -4.05307E-03,       1.45000,NA,NA,"",   5.00000E-03,            0.,       1.45000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19250,  -2.92791E-03,  -4.05307E-03,       1.46250,NA,NA,"",   5.00000E-03,            0.,       1.46250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19191,  -3.50742E-03,  -3.56342E-03,       1.46250,NA,NA,"",   5.00000E-03,            0.,       1.46250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19414,  -2.92791E-03,  -4.05307E-03,       1.47500,NA,NA,"",   5.00000E-03,            0.,       1.47500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19355,  -3.50742E-03,  -3.56342E-03,       1.47500,NA,NA,"",   5.00000E-03,            0.,       1.47500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19578,  -2.92791E-03,  -4.05307E-03,       1.48750,NA,NA,"",   5.00000E-03,            0.,       1.48750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19519,  -3.50742E-03,  -3.56342E-03,       1.48750,NA,NA,"",   5.00000E-03,            0.,       1.48750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19742,  -2.92791E-03,  -4.05307E-03,           1.5,NA,NA,"",   5.00000E-03,            0.,           1.5,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19683,  -3.50742E-03,  -3.56342E-03,           1.5,NA,NA,"",   5.00000E-03,            0.,           1.5,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19847,  -3.50742E-03,  -3.56342E-03,       1.51250,NA,NA,"",   5.00000E-03,            0.,       1.51250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19906,  -2.92791E-03,  -4.05307E-03,       1.51250,NA,NA,"",   5.00000E-03,            0.,       1.51250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20070,  -2.92791E-03,  -4.05307E-03,       1.52500,NA,NA,"",   5.00000E-03,            0.,       1.52500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20011,  -3.50742E-03,  -3.56342E-03,       1.52500,NA,NA,"",   5.00000E-03,            0.,       1.52500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20234,  -2.92791E-03,  -4.05307E-03,       1.53750,NA,NA,"",   5.00000E-03,            0.,       1.53750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20175,  -3.50742E-03,  -3.56342E-03,       1.53750,NA,NA,"",   5.00000E-03,            0.,       1.53750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20398,  -2.92791E-03,  -4.05307E-03,       1.55000,NA,NA,"",   5.00000E-03,            0.,       1.55000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20339,  -3.50742E-03,  -3.56342E-03,       1.55000,NA,NA,"",   5.00000E-03,            0.,       1.55000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20562,  -2.92791E-03,  -4.05307E-03,        1.5625,NA,NA,"",   5.00000E-03,            0.,        1.5625,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20503,  -3.50742E-03,  -3.56342E-03,        1.5625,NA,NA,"",   5.00000E-03,            0.,        1.5625,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20667,  -3.50742E-03,  -3.56342E-03,       1.57500,NA,NA,"",   5.00000E-03,            0.,       1.57500,            0.,            0.
