 Increment           1
  5.3411298E-03 -0.4484340       1.153529       11319.00    
  5.3413277E-03 -0.4484340       1.160741       11319.00    
  5.3414726E-03 -0.4484340       1.166020       11442.00    
  5.3416705E-03 -0.4484340       1.173231       11442.00    
  5.3418153E-03 -0.4484340       1.178510       11565.00    
  5.3420132E-03 -0.4484340       1.185721       11565.00    
  5.3421580E-03 -0.4484340       1.191000       11688.00    
  5.3423559E-03 -0.4484340       1.198211       11688.00    
  5.3425007E-03 -0.4484340       1.203490       11811.00    
  5.3426987E-03 -0.4484340       1.210701       11811.00    
  5.3428435E-03 -0.4484340       1.215980       11934.00    
  5.3430414E-03 -0.4484340       1.223191       11934.00    
  5.3431862E-03 -0.4484340       1.228470       12057.00    
  5.3433841E-03 -0.4484340       1.235681       12057.00    
  5.3435289E-03 -0.4484340       1.240959       12180.00    
  5.3437264E-03 -0.4484340       1.248170       12180.00    
  5.3438712E-03 -0.4484340       1.253449       12303.00    
  5.3440691E-03 -0.4484340       1.260660       12303.00    
  5.3442139E-03 -0.4484340       1.265939       12426.00    
  5.3444114E-03 -0.4484340       1.273149       12426.00    
  5.3445562E-03 -0.4484340       1.278428       12549.00    
  5.3447541E-03 -0.4484340       1.285639       12549.00    
  5.3448989E-03 -0.4484340       1.290917       12672.00    
  5.3450963E-03 -0.4484340       1.298128       12672.00    
  5.3452412E-03 -0.4484340       1.303406       12795.00    
  5.3454391E-03 -0.4484340       1.310617       12795.00    
  5.3455834E-03 -0.4484340       1.315895       12918.00    
  5.3457813E-03 -0.4484340       1.323106       12918.00    
  5.3459262E-03 -0.4484340       1.328385       13041.00    
  5.3461236E-03 -0.4484340       1.335595       13041.00    
  5.3462684E-03 -0.4484340       1.340873       13164.00    
  5.3464659E-03 -0.4484340       1.348084       13164.00    
  5.3466107E-03 -0.4484340       1.353362       13287.00    
  5.3468081E-03 -0.4484340       1.360572       13287.00    
  5.3469529E-03 -0.4484340       1.365851       13410.00    
  5.3471504E-03 -0.4484340       1.373061       13410.00    
  5.3472952E-03 -0.4484340       1.378339       13533.00    
  5.3474926E-03 -0.4484340       1.385550       13533.00    
  5.3476370E-03 -0.4484340       1.390828       13656.00    
  5.3478349E-03 -0.4484340       1.398038       13656.00    
  5.3479793E-03 -0.4484340       1.403316       13779.00    
  5.3481767E-03 -0.4484340       1.410526       13779.00    
  5.3483215E-03 -0.4484340       1.415805       13902.00    
  5.3485190E-03 -0.4484340       1.423015       13902.00    
  5.3486633E-03 -0.4484340       1.428293       14025.00    
  5.3488612E-03 -0.4484340       1.435503       14025.00    
  5.3490056E-03 -0.4484340       1.440781       14148.00    
  5.3492030E-03 -0.4484340       1.447991       14148.00    
  5.3493474E-03 -0.4484340       1.453269       14271.00    
  5.3495448E-03 -0.4484340       1.460479       14271.00    
  5.3496896E-03 -0.4484341       1.465757       14394.00    
  5.3498871E-03 -0.4484341       1.472966       14394.00    
  5.3500314E-03 -0.4484341       1.478244       14517.00    
  5.3502289E-03 -0.4484341       1.485454       14517.00    
  5.3503732E-03 -0.4484341       1.490732       14640.00    
  5.3505707E-03 -0.4484341       1.497942       14640.00    
  5.3507155E-03 -0.4484341       1.503219       14763.00    
  5.3509125E-03 -0.4484341       1.510429       14763.00    
  5.3510573E-03 -0.4484341       1.515707       14886.00    
  5.3512543E-03 -0.4484341       1.522917       14886.00    
  5.3513991E-03 -0.4484341       1.528194       15009.00    
  5.3515960E-03 -0.4484341       1.535404       15009.00    
  5.3517409E-03 -0.4484341       1.540682       15132.00    
  5.3519378E-03 -0.4484341       1.547891       15132.00    
  5.3520822E-03 -0.4484341       1.553169       15255.00    
  5.3522796E-03 -0.4484341       1.560378       15255.00    
  5.3524240E-03 -0.4484341       1.565656       15378.00    
  5.3526214E-03 -0.4484341       1.572865       15378.00    
  5.3527658E-03 -0.4484341       1.578143       15501.00    
  5.3529632E-03 -0.4484341       1.585352       15501.00    
  5.3531076E-03 -0.4484341       1.590629       15624.00    
  5.3533046E-03 -0.4484341       1.597839       15624.00    
  5.3534489E-03 -0.4484341       1.603116       15747.00    
  5.3536464E-03 -0.4484341       1.610325       15747.00    
  5.3537907E-03 -0.4484341       1.615603       15870.00    
  5.3539877E-03 -0.4484341       1.622812       15870.00    
  5.3541320E-03 -0.4484341       1.628089       15993.00    
  5.3543295E-03 -0.4484341       1.635298       15993.00    
  5.3544738E-03 -0.4484341       1.640576       16116.00    
  5.3546708E-03 -0.4484341       1.647785       16116.00    
  5.3548152E-03 -0.4484341       1.653062       16239.00    
  5.3550126E-03 -0.4484341       1.660271       16239.00    
  5.3551579E-03 -0.4484341       1.665548       16362.00    
  5.3553572E-03 -0.4484341       1.672757       16362.00    
  5.3555020E-03 -0.4484341       1.678035       16485.00    
  5.3556990E-03 -0.4484341       1.685243       16485.00    
  5.3558433E-03 -0.4484341       1.690521       16608.00    
  5.3560403E-03 -0.4484341       1.697729       16608.00    
  5.3561842E-03 -0.4484341       1.703007       16731.00    
  5.3563812E-03 -0.4484341       1.710215       16731.00    
  5.3565255E-03 -0.4484341       1.715492       16854.00    
  5.3567230E-03 -0.4484341       1.722701       16854.00    
  5.3568683E-03 -0.4484341       1.727978       16977.00    
  5.3570666E-03 -0.4484341       1.735187       16977.00    
  5.3572115E-03 -0.4484341       1.740464       17100.00    
  5.3574084E-03 -0.4484341       1.747672       17100.00    
  5.3575528E-03 -0.4484341       1.752949       17223.00    
  5.3577498E-03 -0.4484341       1.760158       17223.00    
  5.3578946E-03 -0.4484341       1.765435       17346.00    
  5.3580925E-03 -0.4484341       1.772643       17346.00    
  5.3582368E-03 -0.4484341       1.777920       17469.00    
  5.3584338E-03 -0.4484341       1.785128       17469.00    
  5.3585782E-03 -0.4484341       1.790405       17592.00    
  5.3587756E-03 -0.4484341       1.797613       17592.00    
  5.3589204E-03 -0.4484341       1.802890       17715.00    
  5.3591174E-03 -0.4484341       1.810098       17715.00    
  5.3592613E-03 -0.4484341       1.815375       17838.00    
  5.3594583E-03 -0.4484341       1.822583       17838.00    
  5.3596026E-03 -0.4484341       1.827860       17961.00    
  5.3597991E-03 -0.4484341       1.835068       17961.00    
  5.3599435E-03 -0.4484341       1.840345       18084.00    
  5.3601405E-03 -0.4484341       1.847553       18084.00    
  5.3602844E-03 -0.4484341       1.852830       18207.00    
  5.3604813E-03 -0.4484341       1.860038       18207.00    
  5.3606252E-03 -0.4484341       1.865314       18330.00    
  5.3608222E-03 -0.4484341       1.872522       18330.00    
  5.3609661E-03 -0.4484341       1.877799       18453.00    
  5.3611631E-03 -0.4484341       1.885007       18453.00    
  5.3613069E-03 -0.4484341       1.890283       18576.00    
  5.3615039E-03 -0.4484341       1.897491       18576.00    
  5.3616478E-03 -0.4484341       1.902767       18699.00    
  5.3618443E-03 -0.4484341       1.909975       18699.00    
  5.3619887E-03 -0.4484341       1.915252       18822.00    
  5.3621852E-03 -0.4484341       1.922459       18822.00    
  5.3623291E-03 -0.4484341       1.927736       18945.00    
  5.3625260E-03 -0.4484341       1.934943       18945.00    
  5.3626699E-03 -0.4484341       1.940220       19068.00    
  5.3628664E-03 -0.4484341       1.947427       19068.00    
  5.3630103E-03 -0.4484341       1.952704       19191.00    
  5.3632073E-03 -0.4484341       1.959911       19191.00    
  5.3633521E-03 -0.4484341       1.965187       19314.00    
  5.3635510E-03 -0.4484341       1.972395       19314.00    
  5.3636916E-03 -0.4484341       1.977671       19437.00    
  5.3638774E-03 -0.4484341       1.984879       19437.00    
  5.3639016E-03 -0.4484341       1.990155       19560.00    
  5.3637829E-03 -0.4484341       1.997362       19560.00    
 Increment           9
  5.3956197E-03 -0.4484338      4.2421911E-03   3.000000    
  5.3849574E-03 -0.4484338      1.1249667E-02   3.000000    
  5.3811236E-03 -0.4484337      1.6454943E-02   126.0000    
  5.3813104E-03 -0.4484337      2.3668541E-02   126.0000    
  5.3814463E-03 -0.4484337      2.8950432E-02   249.0000    
  5.3816303E-03 -0.4484337      3.6167227E-02   249.0000    
  5.3817653E-03 -0.4484337      4.1450247E-02   372.0000    
  5.3819506E-03 -0.4484337      4.8666932E-02   372.0000    
  5.3820862E-03 -0.4484338      5.3949889E-02   495.0000    
  5.3822710E-03 -0.4484338      6.1166510E-02   495.0000    
  5.3824061E-03 -0.4484338      6.6449419E-02   618.0000    
  5.3825909E-03 -0.4484338      7.3665984E-02   618.0000    
  5.3827264E-03 -0.4484338      7.8948848E-02   741.0000    
  5.3829113E-03 -0.4484338      8.6165354E-02   741.0000    
  5.3830463E-03 -0.4484338      9.1448173E-02   864.0000    
  5.3832312E-03 -0.4484338      9.8664619E-02   864.0000    
  5.3833663E-03 -0.4484338      0.1039474       987.0000    
  5.3835511E-03 -0.4484338      0.1111638       987.0000    
  5.3836862E-03 -0.4484338      0.1164465       1110.000    
  5.3838710E-03 -0.4484338      0.1236628       1110.000    
  5.3840065E-03 -0.4484338      0.1289455       1233.000    
  5.3841909E-03 -0.4484338      0.1361618       1233.000    
  5.3843264E-03 -0.4484338      0.1414444       1356.000    
  5.3845108E-03 -0.4484338      0.1486606       1356.000    
  5.3846464E-03 -0.4484338      0.1539432       1479.000    
  5.3848312E-03 -0.4484338      0.1611594       1479.000    
  5.3849663E-03 -0.4484338      0.1664419       1602.000    
  5.3851507E-03 -0.4484338      0.1736580       1602.000    
  5.3852862E-03 -0.4484338      0.1789405       1725.000    
  5.3854706E-03 -0.4484338      0.1861566       1725.000    
  5.3856061E-03 -0.4484338      0.1914390       1848.000    
  5.3857905E-03 -0.4484338      0.1986550       1848.000    
  5.3859260E-03 -0.4484338      0.2039374       1971.000    
  5.3861104E-03 -0.4484338      0.2111533       1971.000    
  5.3862454E-03 -0.4484338      0.2164357       2094.000    
  5.3864303E-03 -0.4484338      0.2236516       2094.000    
  5.3865653E-03 -0.4484338      0.2289339       2217.000    
  5.3867502E-03 -0.4484338      0.2361497       2217.000    
  5.3868853E-03 -0.4484338      0.2414320       2340.000    
  5.3870697E-03 -0.4484338      0.2486477       2340.000    
  5.3872047E-03 -0.4484338      0.2539299       2463.000    
  5.3873896E-03 -0.4484338      0.2611456       2463.000    
  5.3875246E-03 -0.4484338      0.2664278       2586.000    
  5.3877090E-03 -0.4484338      0.2736434       2586.000    
  5.3878445E-03 -0.4484338      0.2789256       2709.000    
  5.3880289E-03 -0.4484338      0.2861411       2709.000    
  5.3881640E-03 -0.4484338      0.2914233       2832.000    
  5.3883484E-03 -0.4484338      0.2986388       2832.000    
  5.3884834E-03 -0.4484338      0.3039208       2955.000    
  5.3886683E-03 -0.4484338      0.3111362       2955.000    
  5.3888033E-03 -0.4484338      0.3164183       3078.000    
  5.3889877E-03 -0.4484338      0.3236336       3078.000    
  5.3891228E-03 -0.4484338      0.3289156       3201.000    
  5.3893072E-03 -0.4484338      0.3361309       3201.000    
  5.3894422E-03 -0.4484338      0.3414129       3324.000    
  5.3896271E-03 -0.4484338      0.3486281       3324.000    
  5.3897621E-03 -0.4484338      0.3539101       3447.000    
  5.3899465E-03 -0.4484338      0.3611252       3447.000    
  5.3900816E-03 -0.4484338      0.3664071       3570.000    
  5.3902660E-03 -0.4484338      0.3736222       3570.000    
  5.3904010E-03 -0.4484338      0.3789040       3693.000    
  5.3905854E-03 -0.4484338      0.3861191       3693.000    
  5.3907204E-03 -0.4484338      0.3914009       3816.000    
  5.3909048E-03 -0.4484338      0.3986159       3816.000    
  5.3910399E-03 -0.4484338      0.4038976       3939.000    
  5.3912243E-03 -0.4484338      0.4111125       3939.000    
  5.3913593E-03 -0.4484338      0.4163942       4062.000    
  5.3915437E-03 -0.4484338      0.4236091       4062.000    
  5.3916788E-03 -0.4484338      0.4288908       4185.000    
  5.3918632E-03 -0.4484338      0.4361056       4185.000    
  5.3919982E-03 -0.4484338      0.4413872       4308.000    
  5.3921826E-03 -0.4484338      0.4486020       4308.000    
  5.3923177E-03 -0.4484338      0.4538835       4431.000    
  5.3925016E-03 -0.4484338      0.4610982       4431.000    
  5.3926366E-03 -0.4484338      0.4663798       4554.000    
  5.3928210E-03 -0.4484338      0.4735944       4554.000    
  5.3929561E-03 -0.4484338      0.4788758       4677.000    
  5.3931405E-03 -0.4484338      0.4860905       4677.000    
  5.3932755E-03 -0.4484338      0.4913719       4800.000    
  5.3934595E-03 -0.4484338      0.4985864       4800.000    
  5.3935945E-03 -0.4484338      0.5038678       4923.000    
  5.3937789E-03 -0.4484338      0.5110822       4923.000    
  5.3939139E-03 -0.4484338      0.5163636       5046.000    
  5.3940983E-03 -0.4484338      0.5235780       5046.000    
  5.3942329E-03 -0.4484338      0.5288593       5169.000    
  5.3944173E-03 -0.4484338      0.5360737       5169.000    
  5.3945524E-03 -0.4484338      0.5413549       5292.000    
  5.3947363E-03 -0.4484338      0.5485692       5292.000    
  5.3948713E-03 -0.4484339      0.5538504       5415.000    
  5.3950557E-03 -0.4484339      0.5610647       5415.000    
  5.3951903E-03 -0.4484339      0.5663458       5538.000    
  5.3953747E-03 -0.4484339      0.5735599       5538.000    
  5.3955098E-03 -0.4484339      0.5788411       5661.000    
  5.3956937E-03 -0.4484339      0.5860552       5661.000    
  5.3958287E-03 -0.4484339      0.5913363       5784.000    
  5.3960131E-03 -0.4484339      0.5985504       5784.000    
  5.3961477E-03 -0.4484339      0.6038314       5907.000    
  5.3963321E-03 -0.4484339      0.6110454       5907.000    
  5.3964667E-03 -0.4484339      0.6163264       6030.000    
  5.3966511E-03 -0.4484339      0.6235403       6030.000    
  5.3967857E-03 -0.4484339      0.6288213       6153.000    
  5.3969701E-03 -0.4484339      0.6360351       6153.000    
  5.3971047E-03 -0.4484339      0.6413160       6276.000    
  5.3972891E-03 -0.4484339      0.6485298       6276.000    
  5.3974236E-03 -0.4484339      0.6538107       6399.000    
  5.3976080E-03 -0.4484339      0.6610245       6399.000    
  5.3977426E-03 -0.4484339      0.6663053       6522.000    
  5.3979270E-03 -0.4484339      0.6735190       6522.000    
  5.3980616E-03 -0.4484339      0.6787997       6645.000    
  5.3982455E-03 -0.4484339      0.6860134       6645.000    
  5.3983806E-03 -0.4484339      0.6912941       6768.000    
  5.3985645E-03 -0.4484339      0.6985077       6768.000    
  5.3986995E-03 -0.4484339      0.7037884       6891.000    
  5.3988835E-03 -0.4484339      0.7110019       6891.000    
  5.3990181E-03 -0.4484339      0.7162825       7014.000    
  5.3992025E-03 -0.4484339      0.7234960       7014.000    
  5.3993370E-03 -0.4484339      0.7287766       7137.000    
  5.3995210E-03 -0.4484339      0.7359900       7137.000    
  5.3996560E-03 -0.4484339      0.7412706       7260.000    
  5.3998400E-03 -0.4484339      0.7484839       7260.000    
  5.3999745E-03 -0.4484339      0.7537645       7383.000    
  5.4001585E-03 -0.4484339      0.7609777       7383.000    
  5.4002935E-03 -0.4484339      0.7662582       7506.000    
  5.4004774E-03 -0.4484339      0.7734714       7506.000    
  5.4006120E-03 -0.4484339      0.7787519       7629.000    
  5.4007960E-03 -0.4484339      0.7859650       7629.000    
  5.4009305E-03 -0.4484339      0.7912454       7752.000    
  5.4011149E-03 -0.4484339      0.7984585       7752.000    
  5.4012495E-03 -0.4484339      0.8037388       7875.000    
  5.4014334E-03 -0.4484339      0.8109519       7875.000    
  5.4015680E-03 -0.4484339      0.8162322       7998.000    
  5.4017520E-03 -0.4484339      0.8234452       7998.000    
  5.4018865E-03 -0.4484339      0.8287254       8121.000    
  5.4020705E-03 -0.4484339      0.8359383       8121.000    
  5.4022050E-03 -0.4484339      0.8412186       8244.000    
  5.4023890E-03 -0.4484339      0.8484315       8244.000    
  5.4025240E-03 -0.4484339      0.8537117       8367.000    
  5.4027080E-03 -0.4484339      0.8609244       8367.000    
  5.4028425E-03 -0.4484339      0.8662046       8490.000    
  5.4030265E-03 -0.4484339      0.8734173       8490.000    
  5.4031610E-03 -0.4484339      0.8786974       8613.000    
  5.4033450E-03 -0.4484339      0.8859101       8613.000    
  5.4034796E-03 -0.4484339      0.8911901       8736.000    
  5.4036635E-03 -0.4484339      0.8984028       8736.000    
  5.4037981E-03 -0.4484339      0.9036828       8859.000    
  5.4039815E-03 -0.4484339      0.9108953       8859.000    
  5.4041166E-03 -0.4484339      0.9161753       8982.000    
  5.4043001E-03 -0.4484339      0.9233878       8982.000    
  5.4044346E-03 -0.4484339      0.9286677       9105.000    
  5.4046186E-03 -0.4484339      0.9358802       9105.000    
  5.4047531E-03 -0.4484340      0.9411600       9228.000    
  5.4049371E-03 -0.4484340      0.9483724       9228.000    
  5.4050717E-03 -0.4484340      0.9536523       9351.000    
  5.4052556E-03 -0.4484340      0.9608646       9351.000    
  5.4053902E-03 -0.4484340      0.9661444       9474.000    
  5.4055736E-03 -0.4484340      0.9733567       9474.000    
  5.4057082E-03 -0.4484340      0.9786364       9597.000    
  5.4058922E-03 -0.4484340      0.9858487       9597.000    
  5.4060267E-03 -0.4484340      0.9911283       9720.000    
  5.4062102E-03 -0.4484340      0.9983405       9720.000    
  5.4063448E-03 -0.4484340       1.003620       9843.000    
  5.4065287E-03 -0.4484340       1.010832       9843.000    
  5.4066633E-03 -0.4484340       1.016112       9966.000    
  5.4068468E-03 -0.4484340       1.023324       9966.000    
  5.4069813E-03 -0.4484340       1.028603       10089.00    
  5.4071653E-03 -0.4484340       1.035815       10089.00    
  5.4072994E-03 -0.4484340       1.041095       10212.00    
  5.4074833E-03 -0.4484340       1.048307       10212.00    
  5.4076179E-03 -0.4484340       1.053586       10335.00    
  5.4078014E-03 -0.4484340       1.060798       10335.00    
  5.4079359E-03 -0.4484340       1.066078       10458.00    
  5.4081194E-03 -0.4484340       1.073290       10458.00    
  5.4082540E-03 -0.4484340       1.078569       10581.00    
  5.4084379E-03 -0.4484340       1.085781       10581.00    
  5.4085720E-03 -0.4484340       1.091060       10704.00    
  5.4087560E-03 -0.4484340       1.098272       10704.00    
  5.4088901E-03 -0.4484340       1.103551       10827.00    
  5.4090740E-03 -0.4484340       1.110763       10827.00    
  5.4092086E-03 -0.4484340       1.116042       10950.00    
  5.4093921E-03 -0.4484340       1.123253       10950.00    
  5.4095266E-03 -0.4484340       1.128533       11073.00    
  5.4097101E-03 -0.4484340       1.135744       11073.00    
  5.4098442E-03 -0.4484340       1.141023       11196.00    
  5.4100282E-03 -0.4484340       1.148235       11196.00    
  5.4101623E-03 -0.4484340       1.153514       11319.00    
  5.4103462E-03 -0.4484340       1.160725       11319.00    
  5.4104803E-03 -0.4484340       1.166005       11442.00    
  5.4106638E-03 -0.4484340       1.173216       11442.00    
  5.4107984E-03 -0.4484340       1.178495       11565.00    
  5.4109818E-03 -0.4484340       1.185706       11565.00    
  5.4111164E-03 -0.4484340       1.190985       11688.00    
  5.4112999E-03 -0.4484340       1.198196       11688.00    
  5.4114340E-03 -0.4484340       1.203475       11811.00    
  5.4116179E-03 -0.4484340       1.210687       11811.00    
  5.4117520E-03 -0.4484340       1.215966       11934.00    
  5.4119355E-03 -0.4484340       1.223177       11934.00    
  5.4120701E-03 -0.4484340       1.228455       12057.00    
  5.4122536E-03 -0.4484340       1.235667       12057.00    
  5.4123877E-03 -0.4484340       1.240945       12180.00    
  5.4125711E-03 -0.4484340       1.248156       12180.00    
  5.4127057E-03 -0.4484340       1.253435       12303.00    
  5.4128892E-03 -0.4484340       1.260646       12303.00    
  5.4130233E-03 -0.4484340       1.265925       12426.00    
  5.4132068E-03 -0.4484340       1.273136       12426.00    
  5.4133413E-03 -0.4484340       1.278414       12549.00    
  5.4135248E-03 -0.4484340       1.285625       12549.00    
  5.4136589E-03 -0.4484340       1.290904       12672.00    
  5.4138424E-03 -0.4484340       1.298115       12672.00    
  5.4139765E-03 -0.4484340       1.303393       12795.00    
  5.4141600E-03 -0.4484340       1.310604       12795.00    
  5.4142941E-03 -0.4484340       1.315883       12918.00    
  5.4144775E-03 -0.4484340       1.323093       12918.00    
  5.4146121E-03 -0.4484341       1.328372       13041.00    
  5.4147951E-03 -0.4484341       1.335582       13041.00    
  5.4149297E-03 -0.4484341       1.340861       13164.00    
  5.4151132E-03 -0.4484341       1.348071       13164.00    
  5.4152473E-03 -0.4484341       1.353350       13287.00    
  5.4154308E-03 -0.4484341       1.360560       13287.00    
  5.4155649E-03 -0.4484341       1.365839       13410.00    
  5.4157483E-03 -0.4484341       1.373049       13410.00    
  5.4158824E-03 -0.4484341       1.378327       13533.00    
  5.4160659E-03 -0.4484341       1.385538       13533.00    
  5.4162000E-03 -0.4484341       1.390816       13656.00    
  5.4163830E-03 -0.4484341       1.398026       13656.00    
  5.4165176E-03 -0.4484341       1.403305       13779.00    
  5.4167006E-03 -0.4484341       1.410515       13779.00    
  5.4168347E-03 -0.4484341       1.415793       13902.00    
  5.4170182E-03 -0.4484341       1.423003       13902.00    
  5.4171523E-03 -0.4484341       1.428282       14025.00    
  5.4173358E-03 -0.4484341       1.435492       14025.00    
  5.4174699E-03 -0.4484341       1.440770       14148.00    
  5.4176534E-03 -0.4484341       1.447980       14148.00    
  5.4177875E-03 -0.4484341       1.453258       14271.00    
  5.4179705E-03 -0.4484341       1.460468       14271.00    
  5.4181046E-03 -0.4484341       1.465746       14394.00    
  5.4182881E-03 -0.4484341       1.472956       14394.00    
  5.4184222E-03 -0.4484341       1.478234       14517.00    
  5.4186052E-03 -0.4484341       1.485444       14517.00    
  5.4187393E-03 -0.4484341       1.490722       14640.00    
  5.4189228E-03 -0.4484341       1.497932       14640.00    
  5.4190569E-03 -0.4484341       1.503210       14763.00    
  5.4192399E-03 -0.4484341       1.510419       14763.00    
  5.4193740E-03 -0.4484341       1.515697       14886.00    
  5.4195574E-03 -0.4484341       1.522907       14886.00    
  5.4196916E-03 -0.4484341       1.528185       15009.00    
  5.4198746E-03 -0.4484341       1.535395       15009.00    
  5.4200087E-03 -0.4484341       1.540672       15132.00    
  5.4201917E-03 -0.4484341       1.547882       15132.00    
  5.4203258E-03 -0.4484341       1.553160       15255.00    
  5.4205093E-03 -0.4484341       1.560369       15255.00    
  5.4206429E-03 -0.4484341       1.565647       15378.00    
  5.4208264E-03 -0.4484341       1.572857       15378.00    
  5.4209605E-03 -0.4484341       1.578134       15501.00    
  5.4211435E-03 -0.4484341       1.585344       15501.00    
  5.4212776E-03 -0.4484341       1.590621       15624.00    
  5.4214606E-03 -0.4484341       1.597831       15624.00    
  5.4215947E-03 -0.4484341       1.603108       15747.00    
  5.4217777E-03 -0.4484341       1.610317       15747.00    
  5.4219118E-03 -0.4484341       1.615595       15870.00    
  5.4220948E-03 -0.4484341       1.622804       15870.00    
  5.4222289E-03 -0.4484341       1.628082       15993.00    
  5.4224120E-03 -0.4484341       1.635291       15993.00    
  5.4225461E-03 -0.4484341       1.640568       16116.00    
  5.4227286E-03 -0.4484341       1.647778       16116.00    
  5.4228627E-03 -0.4484341       1.653055       16239.00    
  5.4230462E-03 -0.4484341       1.660264       16239.00    
  5.4231812E-03 -0.4484341       1.665542       16362.00    
  5.4233661E-03 -0.4484341       1.672750       16362.00    
  5.4235007E-03 -0.4484341       1.678028       16485.00    
  5.4236837E-03 -0.4484341       1.685237       16485.00    
  5.4238173E-03 -0.4484341       1.690514       16608.00    
  5.4240003E-03 -0.4484341       1.697723       16608.00    
  5.4241344E-03 -0.4484341       1.703000       16731.00    
  5.4243174E-03 -0.4484341       1.710209       16731.00    
  5.4244511E-03 -0.4484341       1.715486       16854.00    
  5.4246346E-03 -0.4484341       1.722695       16854.00    
  5.4247691E-03 -0.4484341       1.727972       16977.00    
  5.4249540E-03 -0.4484341       1.735181       16977.00    
  5.4250886E-03 -0.4484341       1.740458       17100.00    
  5.4252711E-03 -0.4484341       1.747667       17100.00    
  5.4254052E-03 -0.4484341       1.752944       17223.00    
  5.4255882E-03 -0.4484341       1.760153       17223.00    
  5.4257223E-03 -0.4484341       1.765430       17346.00    
  5.4259063E-03 -0.4484341       1.772638       17346.00    
  5.4260409E-03 -0.4484341       1.777915       17469.00    
  5.4262234E-03 -0.4484341       1.785124       17469.00    
  5.4263575E-03 -0.4484341       1.790401       17592.00    
  5.4265410E-03 -0.4484341       1.797609       17592.00    
  5.4266751E-03 -0.4484341       1.802886       17715.00    
  5.4268581E-03 -0.4484341       1.810094       17715.00    
  5.4269922E-03 -0.4484341       1.815371       17838.00    
  5.4271752E-03 -0.4484341       1.822580       17838.00    
  5.4273088E-03 -0.4484341       1.827856       17961.00    
  5.4274919E-03 -0.4484341       1.835065       17961.00    
  5.4276255E-03 -0.4484341       1.840341       18084.00    
  5.4278085E-03 -0.4484341       1.847550       18084.00    
  5.4279421E-03 -0.4484341       1.852826       18207.00    
  5.4281252E-03 -0.4484341       1.860034       18207.00    
  5.4282588E-03 -0.4484342       1.865311       18330.00    
  5.4284418E-03 -0.4484342       1.872519       18330.00    
  5.4285754E-03 -0.4484342       1.877796       18453.00    
  5.4287584E-03 -0.4484342       1.885004       18453.00    
  5.4288921E-03 -0.4484342       1.890281       18576.00    
  5.4290751E-03 -0.4484342       1.897489       18576.00    
  5.4292087E-03 -0.4484342       1.902765       18699.00    
  5.4293913E-03 -0.4484342       1.909973       18699.00    
  5.4295254E-03 -0.4484342       1.915250       18822.00    
  5.4297079E-03 -0.4484342       1.922458       18822.00    
  5.4298420E-03 -0.4484342       1.927734       18945.00    
  5.4300246E-03 -0.4484342       1.934942       18945.00    
  5.4301582E-03 -0.4484342       1.940218       19068.00    
  5.4303403E-03 -0.4484342       1.947426       19068.00    
  5.4304744E-03 -0.4484342       1.952703       19191.00    
  5.4306579E-03 -0.4484342       1.959910       19191.00    
  5.4307939E-03 -0.4484342       1.965187       19314.00    
  5.4309815E-03 -0.4484342       1.972394       19314.00    
  5.4311068E-03 -0.4484342       1.977671       19437.00    
  5.4312614E-03 -0.4484342       1.984878       19437.00    
  5.4312348E-03 -0.4484342       1.990155       19560.00    
  5.4310071E-03 -0.4484341       1.997362       19560.00    
 Increment          10
  5.4704044E-03 -0.4484338      4.2676996E-03   3.000000    
  5.4551684E-03 -0.4484337      1.1243471E-02   3.000000    
  5.4496564E-03 -0.4484337      1.6436473E-02   126.0000    
  5.4498324E-03 -0.4484337      2.3648243E-02   126.0000    
  5.4499591E-03 -0.4484337      2.8929463E-02   249.0000    
  5.4501300E-03 -0.4484337      3.6146250E-02   249.0000    
  5.4502557E-03 -0.4484337      4.1429266E-02   372.0000    
  5.4504275E-03 -0.4484337      4.8645955E-02   372.0000    
  5.4505533E-03 -0.4484337      5.3928915E-02   495.0000    
  5.4507246E-03 -0.4484337      6.1145544E-02   495.0000    
  5.4508504E-03 -0.4484337      6.6428460E-02   618.0000    
  5.4510217E-03 -0.4484337      7.3645025E-02   618.0000    
  5.4511474E-03 -0.4484337      7.8927897E-02   741.0000    
  5.4513193E-03 -0.4484337      8.6144403E-02   741.0000    
  5.4514445E-03 -0.4484337      9.1427237E-02   864.0000    
  5.4516164E-03 -0.4484337      9.8643683E-02   864.0000    
  5.4517421E-03 -0.4484337      0.1039265       987.0000    
  5.4519135E-03 -0.4484337      0.1111429       987.0000    
  5.4520392E-03 -0.4484337      0.1164256       1110.000    
  5.4522105E-03 -0.4484337      0.1236419       1110.000    
  5.4523363E-03 -0.4484337      0.1289246       1233.000    
  5.4525076E-03 -0.4484337      0.1361409       1233.000    
  5.4526334E-03 -0.4484337      0.1414236       1356.000    
  5.4528047E-03 -0.4484337      0.1486398       1356.000    
  5.4529305E-03 -0.4484337      0.1539224       1479.000    
  5.4531018E-03 -0.4484337      0.1611385       1479.000    
  5.4532276E-03 -0.4484337      0.1664211       1602.000    
  5.4533989E-03 -0.4484338      0.1736372       1602.000    
  5.4535246E-03 -0.4484338      0.1789197       1725.000    
  5.4536960E-03 -0.4484338      0.1861358       1725.000    
  5.4538217E-03 -0.4484338      0.1914183       1848.000    
  5.4539931E-03 -0.4484338      0.1986342       1848.000    
